ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID
10407,76,94.5,6,7182,2005/04/22,On Hold   ,2,4
10420,39,100,9,3933.9,2005/05/29,In Process,2,5
10104,44,39.6,10,1742.4,2003/01/31,Shipped   ,1,1
10114,24,30.1,1,721.4,2003/04/01,Shipped   ,2,4
10127,39,38.2,12,1489.4,2003/06/03,Shipped   ,2,6
10141,21,42.4,6,891,2003/08/01,Shipped   ,3,8
10151,30,40.3,4,1209.3,2003/09/21,Shipped   ,3,9
10165,27,31.8,13,859.1,2003/10/22,Shipped   ,4,10
10175,37,31.1,2,1151.4,2003/11/06,Shipped   ,4,11
10184,42,31.8,7,1336.4,2003/11/14,Shipped   ,4,11
10195,32,28.3,7,905.3,2003/11/25,Shipped   ,4,11
10207,42,29.7,8,1247.4,2003/12/09,Shipped   ,4,12
10219,21,40.3,3,846.5,2004/02/10,Shipped   ,1,2
10229,33,32.9,2,1085,2004/03/11,Shipped   ,1,3
10246,49,36.1,6,1767.4,2004/05/05,Shipped   ,2,5
10259,31,33.2,5,1030.4,2004/06/15,Shipped   ,2,6
10271,38,41.7,6,1585.4,2004/07/20,Shipped   ,3,7
10281,20,40.7,2,813.2,2004/08/19,Shipped   ,3,8
10292,39,30.1,9,1172.3,2004/09/08,Shipped   ,3,9
10305,48,31.5,6,1510.6,2004/10/13,Shipped   ,4,10
10314,39,37.1,15,1448.1,2004/10/22,Shipped   ,4,10
10324,30,100,9,3338.1,2004/11/05,Shipped   ,4,11
10335,33,37.1,2,1225.3,2004/11/19,Shipped   ,4,11
10349,36,37.1,3,1336.7,2004/12/01,Shipped   ,4,12
10358,36,82.9,4,2985.8,2004/12/10,Shipped   ,4,12
10371,45,100,8,5545.8,2005/01/23,Shipped   ,1,1
10383,40,100,3,6089.6,2005/02/22,Shipped   ,1,2
10394,46,38.9,6,1789.4,2005/03/15,Shipped   ,1,3
10412,30,36.1,6,1082.1,2005/05/03,Shipped   ,2,5
10425,31,33.2,5,1030.4,2005/05/31,In Process,2,5
10106,49,74.7,13,3659.3,2003/02/17,Shipped   ,1,2
10119,41,59.6,4,2443.6,2003/04/28,Shipped   ,2,4
10131,35,67.1,5,2349.9,2003/06/16,Shipped   ,2,6
10143,27,61,8,1646.2,2003/08/10,Shipped   ,3,8
10155,23,72.6,6,1670.3,2003/10/06,Shipped   ,4,10
10167,21,69.9,2,1467.5,2003/10/23,Cancelled ,4,10
10178,34,80.8,5,2748.6,2003/11/08,Shipped   ,4,11
10186,22,69.2,2,1522.4,2003/11/14,Shipped   ,4,11
10198,48,67.8,5,3255.4,2003/11/27,Shipped   ,4,11
10209,43,82.2,1,3535,2004/01/09,Shipped   ,1,1
10222,32,81.5,5,2609,2004/02/19,Shipped   ,1,2
10249,20,67.8,1,1356.4,2004/05/08,Shipped   ,2,5
10262,24,67.1,10,1611.4,2004/06/24,Cancelled ,2,6
10274,40,65.1,2,2603.2,2004/07/21,Shipped   ,3,7
10284,30,74,12,2219.7,2004/08/21,Shipped   ,3,8
10296,21,71.2,8,1496.2,2004/09/15,Shipped   ,3,9
10307,25,75.4,2,1884,2004/10/14,Shipped   ,4,10
10316,34,63.7,10,2166.1,2004/11/01,Shipped   ,4,11
10328,48,58.9,1,2828.2,2004/11/12,Shipped   ,4,11
10339,55,100,12,6214.4,2004/11/23,Shipped   ,4,11
10351,25,74.7,5,1867,2004/12/03,Shipped   ,4,12
10373,38,70.4,7,2676.7,2005/01/31,Shipped   ,1,1
10386,39,56,1,2182.4,2005/03/01,Resolved  ,1,3
10398,28,57.5,3,1611.4,2005/03/30,Shipped   ,1,3
10400,24,61.7,2,1479.8,2005/04/01,Shipped   ,2,4
10415,21,67.8,1,1424.2,2005/05/09,Disputed  ,2,5
10110,46,100,10,5942.3,2003/03/18,Shipped   ,1,3
10124,25,94,9,2348.8,2003/05/21,Shipped   ,2,5
10148,34,100,3,4392.1,2003/09/11,Shipped   ,3,9
10161,25,100,2,2759.8,2003/10/17,Shipped   ,4,10
10173,23,100,16,2728,2003/11/05,Shipped   ,4,11
10182,20,100,13,2395.8,2003/11/12,Shipped   ,4,11
10192,23,100,1,3052.3,2003/11/20,Shipped   ,4,11
10204,42,100,7,4242,2003/12/02,Shipped   ,4,12
10213,27,100,3,2790.4,2004/01/22,Shipped   ,1,1
10227,33,100,13,4340.5,2004/03/02,Shipped   ,1,3
10241,28,98.7,5,2762.2,2004/04/13,Shipped   ,2,4
10267,43,100,2,4645.7,2004/07/07,Shipped   ,3,7
10279,48,100,2,5581,2004/08/09,Shipped   ,3,8
10288,48,100,8,6539,2004/09/01,Shipped   ,3,9
10302,45,100,4,5548.9,2003/10/06,Shipped   ,4,10
10311,43,100,3,4595.4,2004/10/16,Shipped   ,4,10
10332,44,42.3,11,1859.4,2004/11/17,Shipped   ,4,11
10346,24,87.2,5,2093.8,2004/11/29,Shipped   ,4,11
10368,31,100,5,4223.1,2005/01/19,Shipped   ,1,1
10380,44,36.3,7,1596.8,2005/02/16,Shipped   ,1,2
10407,59,98.7,5,5820.4,2005/04/22,On Hold   ,2,4
10420,55,96.3,8,5296.5,2005/05/29,In Process,2,5
10109,29,32.1,6,930.9,2003/03/10,Shipped   ,1,3
10122,39,31,4,1207.4,2003/05/08,Shipped   ,2,5
10135,20,35.9,1,717.4,2003/07/02,Shipped   ,3,7
10147,25,42.7,1,1066.8,2003/09/05,Shipped   ,3,9
10160,42,37,2,1554,2003/10/11,Shipped   ,4,10
10171,36,35.5,4,1277.6,2003/11/05,Shipped   ,4,11
10181,37,42.7,8,1578.8,2003/11/12,Shipped   ,4,11
10192,30,30.6,13,917.7,2003/11/20,Shipped   ,4,11
10203,21,37,2,777,2003/12/02,Shipped   ,4,12
10212,34,43.4,12,1476.3,2004/01/16,Shipped   ,1,1
10225,42,36.6,3,1538.5,2004/02/22,Shipped   ,1,2
10239,20,44.6,2,891.2,2004/04/12,Shipped   ,2,4
10253,40,42.7,7,1706.8,2004/06/01,Cancelled ,2,6
10266,34,40.4,8,1373.6,2004/07/06,Shipped   ,3,7
10278,31,38.9,8,1205.6,2004/08/06,Shipped   ,3,8
10287,36,39.6,6,1427.4,2004/08/30,Shipped   ,3,8
10301,48,34.4,10,1649.3,2003/10/05,Shipped   ,4,10
10310,33,41.9,4,1383,2004/10/16,Shipped   ,4,10
10321,37,33.2,12,1229.5,2004/11/04,Shipped   ,4,11
10331,27,42.2,13,1140.5,2004/11/17,Shipped   ,4,11
10342,39,40.4,9,1575.6,2004/11/24,Shipped   ,4,11
10355,36,38.5,4,1386.7,2004/12/07,Shipped   ,4,12
10367,36,100,2,5018.4,2005/01/12,Resolved  ,1,1
10378,41,100,7,5856.9,2005/02/10,Shipped   ,1,2
10390,37,100,5,4894.7,2005/03/04,Shipped   ,1,3
10405,47,44.6,2,2094.3,2005/04/14,Shipped   ,2,4
10419,15,42.7,7,640,2005/05/17,Shipped   ,2,5
10105,44,72.6,4,3193.5,2003/02/11,Shipped   ,1,2
10119,35,87.6,13,3066.7,2003/04/28,Shipped   ,2,4
10129,41,94.7,4,3883.1,2003/06/12,Shipped   ,2,6
10142,49,98.2,1,4814.2,2003/08/08,Shipped   ,3,8
10154,31,91.2,2,2826.3,2003/10/02,Shipped   ,4,10
10167,20,79.7,11,1593.2,2003/10/23,Cancelled ,4,10
10177,45,72.6,2,3266.1,2003/11/07,Shipped   ,4,11
10185,33,74.3,2,2453.6,2003/11/14,Shipped   ,4,11
10197,47,83.2,8,3910.4,2003/11/26,Shipped   ,4,11
10208,20,89.4,2,1788,2004/01/02,Shipped   ,1,1
10222,47,70.8,14,3328.1,2004/02/19,Shipped   ,1,2
10233,40,94.7,2,3788.4,2004/03/29,Shipped   ,1,3
10248,30,100,5,3053.7,2004/05/07,Cancelled ,2,5
10261,22,91.2,3,2005.7,2004/06/17,Shipped   ,2,6
10273,27,100,6,2796.1,2004/07/21,Shipped   ,3,7
10283,34,92.9,8,3160,2004/08/20,Shipped   ,3,8
10295,46,85,3,3908.6,2004/09/10,Shipped   ,3,9
10306,31,84.1,2,2606.5,2004/10/14,Shipped   ,4,10
10315,24,86.7,1,2081.8,2004/10/29,Shipped   ,4,10
10326,41,85.8,3,3519.8,2004/11/09,Shipped   ,4,11
10339,55,100,13,10758,2004/11/23,Shipped   ,4,11
10350,30,100,9,3021,2004/12/02,Shipped   ,4,12
10373,33,57.3,12,1891.6,2005/01/31,Shipped   ,1,1
10384,43,97.9,2,4208.4,2005/02/23,Shipped   ,1,2
10396,27,83.2,7,2246.4,2005/03/23,Shipped   ,1,3
10414,60,100,5,6107.4,2005/05/06,On Hold   ,2,5
10110,27,73.6,12,1987.7,2003/03/18,Shipped   ,1,3
10124,49,83,11,4069,2003/05/21,Shipped   ,2,5
10148,31,73.6,5,2282.2,2003/09/11,Shipped   ,3,9
10161,20,77,4,1541,2003/10/17,Shipped   ,4,10
10172,24,81.3,2,1951.9,2003/11/05,Shipped   ,4,11
10182,33,94.2,15,3107.6,2003/11/12,Shipped   ,4,11
10192,32,72.8,3,2328.6,2003/11/20,Shipped   ,4,11
10204,40,79.6,9,3184.8,2003/12/02,Shipped   ,4,12
10212,27,79.6,2,2149.7,2004/01/16,Shipped   ,1,1
10227,40,79.6,15,3184.8,2004/03/02,Shipped   ,1,3
10241,26,81.3,7,2114.6,2004/04/13,Shipped   ,2,4
10267,44,96.7,4,4256.6,2004/07/07,Shipped   ,3,7
10279,33,71.1,4,2345,2004/08/09,Shipped   ,3,8
10288,34,68.5,10,2328.7,2004/09/01,Shipped   ,3,9
10302,48,74.5,6,3575,2003/10/06,Shipped   ,4,10
10311,25,83,5,2076,2004/10/16,Shipped   ,4,10
10321,39,84.8,2,3305.2,2004/11/04,Shipped   ,4,11
10332,45,34.2,12,1538.5,2004/11/17,Shipped   ,4,11
10346,24,100,2,3325.9,2004/11/29,Shipped   ,4,11
10368,46,79.6,1,3662.5,2005/01/19,Shipped   ,1,1
10380,44,79.1,9,3478.6,2005/02/16,Shipped   ,1,2
10407,13,81.3,7,1057.3,2005/04/22,On Hold   ,2,4
10420,35,96.7,10,3385.9,2005/05/29,In Process,2,5
10108,30,63.1,5,1892.1,2003/03/03,Shipped   ,1,3
10122,34,50.2,9,1707.1,2003/05/08,Shipped   ,2,5
10135,27,66.1,6,1785.5,2003/07/02,Shipped   ,3,7
10147,30,68.6,6,2057.4,2003/09/05,Shipped   ,3,9
10159,50,69.8,1,3490,2003/10/10,Shipped   ,4,10
10169,34,50.2,1,1707.1,2003/11/04,Shipped   ,4,11
10181,23,65.5,13,1507,2003/11/12,Shipped   ,4,11
10191,48,60,2,2880.5,2003/11/20,Shipped   ,4,11
10203,34,64.9,7,2206.6,2003/12/02,Shipped   ,4,12
10211,48,49,1,2351,2004/01/15,Shipped   ,1,1
10225,24,50.2,8,1205,2004/02/22,Shipped   ,1,2
10238,47,62.5,2,2935.2,2004/04/09,Shipped   ,2,4
10253,24,52.7,12,1263.8,2004/06/01,Cancelled ,2,6
10266,47,62.5,13,2935.2,2004/07/06,Shipped   ,3,7
10276,20,61.2,2,1224.6,2004/08/02,Shipped   ,3,8
10287,20,68,11,1359.4,2004/08/30,Shipped   ,3,8
10300,31,58.8,4,1822.2,2003/10/04,Shipped   ,4,10
10310,38,56.9,9,2163.7,2004/10/16,Shipped   ,4,10
10320,26,61.2,2,1592,2004/11/03,Shipped   ,4,11
10331,25,100,9,3078.5,2004/11/17,Shipped   ,4,11
10342,48,62.5,10,2997.6,2004/11/24,Shipped   ,4,11
10355,44,62.5,6,2747.8,2004/12/07,Shipped   ,4,12
10363,21,100,15,2447.8,2005/01/06,Shipped   ,1,1
10378,46,41.5,6,1910.8,2005/02/10,Shipped   ,1,2
10390,46,52.8,6,2430.6,2005/03/04,Shipped   ,1,3
10419,55,52.7,12,2896.3,2005/05/17,Shipped   ,2,5
10106,31,52.6,14,1630.6,2003/02/17,Shipped   ,1,2
10119,20,73,5,1459.6,2003/04/28,Shipped   ,2,4
10131,29,59.2,6,1716.2,2003/06/16,Shipped   ,2,6
10143,33,77.6,9,2560.5,2003/08/10,Shipped   ,3,8
10155,34,55.9,7,1900.3,2003/10/06,Shipped   ,4,10
10167,32,63.1,3,2019.8,2003/10/23,Cancelled ,4,10
10178,27,73.6,6,1988.3,2003/11/08,Shipped   ,4,11
10186,21,69,3,1449.8,2003/11/14,Shipped   ,4,11
10198,27,71.7,6,1935.1,2003/11/27,Shipped   ,4,11
10209,36,77.6,2,2793.2,2004/01/09,Shipped   ,1,1
10222,43,70.3,6,3025.1,2004/02/19,Shipped   ,1,2
10249,25,69.7,2,1742.5,2004/05/08,Shipped   ,2,5
10262,46,70.3,11,3236.1,2004/06/24,Cancelled ,2,6
10274,24,72.3,3,1735.9,2004/07/21,Shipped   ,3,7
10284,39,71.7,13,2795.1,2004/08/21,Shipped   ,3,8
10296,31,53.9,9,1671.5,2004/09/15,Shipped   ,3,9
10307,22,71.7,3,1576.7,2004/10/14,Shipped   ,4,10
10316,47,76.9,11,3615.7,2004/11/01,Shipped   ,4,11
10328,20,73,2,1459.6,2004/11/12,Shipped   ,4,11
10339,29,99.7,14,2891,2004/11/23,Shipped   ,4,11
10351,38,68.4,4,2598.4,2004/12/03,Shipped   ,4,12
10361,34,100,6,3871.9,2004/12/17,Shipped   ,4,12
10373,46,66,11,3036,2005/01/31,Shipped   ,1,1
10386,35,63.8,9,2231.6,2005/03/01,Resolved  ,1,3
10398,34,71.7,13,2436.8,2005/03/30,Shipped   ,1,3
10400,38,57.2,3,2173.6,2005/04/01,Shipped   ,2,4
10415,18,69.7,2,1254.6,2005/05/09,Disputed  ,2,5
10110,37,100,14,3724.4,2003/03/18,Shipped   ,1,3
10124,43,100,13,5203,2003/05/21,Shipped   ,2,5
10148,27,100,7,3469.5,2003/09/11,Shipped   ,3,9
10161,30,100,6,3148.2,2003/10/17,Shipped   ,4,10
10172,22,98.5,4,2167.2,2003/11/05,Shipped   ,4,11
10182,49,100,17,6244.1,2003/11/12,Shipped   ,4,11
10192,46,100,5,5566,2003/11/20,Shipped   ,4,11
10204,48,91,11,4369,2003/12/02,Shipped   ,4,12
10212,46,87.8,4,4039.3,2004/01/16,Shipped   ,1,1
10226,48,92.1,2,4420.3,2004/02/26,Shipped   ,1,2
10241,27,86.7,9,2341.7,2004/04/13,Shipped   ,2,4
10267,43,100,6,5111,2004/07/07,Shipped   ,3,7
10279,48,100,6,6168,2004/08/09,Shipped   ,3,8
10288,41,100,12,4873.3,2004/09/01,Shipped   ,3,9
10301,22,96.4,2,2120.1,2003/10/05,Shipped   ,4,10
10311,46,92.1,7,4236.1,2004/10/16,Shipped   ,4,10
10321,21,90,4,1889,2004/11/04,Shipped   ,4,11
10332,31,37.2,13,1152.6,2004/11/17,Shipped   ,4,11
10346,26,95.9,6,2492.9,2004/11/29,Shipped   ,4,11
10368,20,99.6,4,1991.6,2005/01/19,Shipped   ,1,1
10380,34,100,11,3953.2,2005/02/16,Shipped   ,1,2
10407,43,86.7,9,3729.4,2005/04/22,On Hold   ,2,4
10420,26,100,12,2617.2,2005/05/29,In Process,2,5
10105,50,79.7,1,3983.5,2003/02/11,Shipped   ,1,2
10119,35,90.6,10,3169.9,2003/04/28,Shipped   ,2,4
10129,50,78,1,3899.5,2003/06/12,Shipped   ,2,6
10143,23,80.5,14,1851.7,2003/08/10,Shipped   ,3,8
10155,37,67.9,12,2513.4,2003/10/06,Shipped   ,4,10
10167,29,83.9,8,2431.9,2003/10/23,Cancelled ,4,10
10178,21,72.1,11,1514.5,2003/11/08,Shipped   ,4,11
10186,36,85.5,8,3079.4,2003/11/14,Shipped   ,4,11
10197,22,86.4,5,1900.4,2003/11/26,Shipped   ,4,11
10209,22,89.7,7,1974.1,2004/01/09,Shipped   ,1,1
10222,46,80.5,11,3703.5,2004/02/19,Shipped   ,1,2
10248,23,76.3,2,1755.1,2004/05/07,Cancelled ,2,5
10262,49,87.2,16,4273.3,2004/06/24,Cancelled ,2,6
10273,48,83,3,3985,2004/07/21,Shipped   ,3,7
10283,33,73,5,2407.7,2004/08/20,Shipped   ,3,8
10296,22,77.2,14,1697.3,2004/09/15,Shipped   ,3,9
10307,22,91.4,8,2011,2004/10/14,Shipped   ,4,10
10316,25,92.2,16,2306.2,2004/11/01,Shipped   ,4,11
10326,20,92.2,2,1845,2004/11/09,Shipped   ,4,11
10339,42,59.4,16,2493.1,2004/11/23,Shipped   ,4,11
10350,25,60.3,10,1508.5,2004/12/02,Shipped   ,4,12
10373,23,100,10,2394.3,2005/01/31,Shipped   ,1,1
10385,37,85.5,2,3165,2005/02/28,Shipped   ,1,2
10396,37,90.6,8,3351.1,2005/03/23,Shipped   ,1,3
10400,42,73,8,3064.3,2005/04/01,Shipped   ,2,4
10414,51,76.3,2,3891.8,2005/05/06,On Hold   ,2,5
10108,40,100,1,5448.8,2003/03/03,Shipped   ,1,3
10122,43,100,5,5495,2003/05/08,Shipped   ,2,5
10135,47,100,2,6336.1,2003/07/02,Shipped   ,3,7
10147,23,100,2,2907,2003/09/05,Shipped   ,3,9
10160,35,100,3,4767.7,2003/10/11,Shipped   ,4,10
10170,34,100,1,3819.6,2003/11/04,Shipped   ,4,11
10181,25,100,9,3861.8,2003/11/12,Shipped   ,4,11
10192,45,100,14,6319.4,2003/11/20,Shipped   ,4,11
10203,47,100,3,6996.4,2003/12/02,Shipped   ,4,12
10212,49,100,13,6949.7,2004/01/16,Shipped   ,1,1
10225,40,100,4,4550,2004/02/22,Shipped   ,1,2
10239,29,100,3,4479.6,2004/04/12,Shipped   ,2,4
10253,39,100,8,5148,2004/06/01,Cancelled ,2,6
10266,24,100,9,2932.1,2004/07/06,Shipped   ,3,7
10278,25,100,9,3159.8,2004/08/06,Shipped   ,3,8
10287,36,100,7,4297.3,2004/08/30,Shipped   ,3,8
10301,50,100,11,7723.5,2003/10/05,Shipped   ,4,10
10310,45,100,5,5497.6,2004/10/16,Shipped   ,4,10
10321,26,100,13,4052.9,2004/11/04,Shipped   ,4,11
10331,21,100,1,3135.9,2004/11/17,Shipped   ,4,11
10342,42,100,6,5013.5,2004/11/24,Shipped   ,4,11
10355,32,100,8,5302.7,2004/12/07,Shipped   ,4,12
10363,31,94.6,1,2932,2005/01/06,Shipped   ,1,1
10378,33,53.3,3,1757.9,2005/02/10,Shipped   ,1,2
10390,45,100,8,6763.1,2005/03/04,Shipped   ,1,3
10405,76,100,3,11739.7,2005/04/14,Shipped   ,2,4
10419,70,100,8,9240,2005/05/17,Shipped   ,2,5
10106,50,64.8,11,3241.5,2003/02/17,Shipped   ,1,2
10119,28,70.3,2,1968.1,2003/04/28,Shipped   ,2,4
10131,50,81.9,3,4094.5,2003/06/16,Shipped   ,2,6
10143,28,66.2,6,1853.3,2003/08/10,Shipped   ,3,8
10155,44,77.1,4,3392.8,2003/10/06,Shipped   ,4,10
10168,27,73,18,1971.5,2003/10/28,Shipped   ,4,10
10178,30,72.3,3,2169.9,2003/11/08,Shipped   ,4,11
10198,43,66.2,3,2846.2,2003/11/27,Shipped   ,4,11
10210,29,69.6,16,2018.4,2004/01/12,Shipped   ,1,1
10222,48,56.6,3,2718.7,2004/02/19,Shipped   ,1,2
10235,33,60,12,1981.7,2004/04/02,Shipped   ,2,4
10250,40,75.1,13,3002.4,2004/05/11,Shipped   ,2,5
10262,48,61.4,8,2948.2,2004/06/24,Cancelled ,2,6
10275,41,81.9,18,3357.5,2004/07/23,Shipped   ,3,7
10284,21,56,10,1175.2,2004/08/21,Shipped   ,3,8
10296,32,71.7,6,2292.8,2004/09/15,Shipped   ,3,9
10308,43,76.4,16,3286.5,2004/10/15,Shipped   ,4,10
10316,30,77.8,8,2333.7,2004/11/01,Shipped   ,4,11
10328,35,76.4,3,2675.1,2004/11/12,Shipped   ,4,11
10339,45,96.9,11,4361.4,2004/11/23,Shipped   ,4,11
10351,34,59.4,3,2018.6,2004/12/03,Shipped   ,4,12
10361,26,100,7,3711,2004/12/17,Shipped   ,4,12
10373,39,73,13,2847,2005/01/31,Shipped   ,1,1
10386,41,73.3,12,3006.1,2005/03/01,Resolved  ,1,3
10398,41,68.2,2,2797.8,2005/03/30,Shipped   ,1,3
10401,64,60,12,3843.2,2005/04/03,On Hold   ,2,4
10416,18,75.1,13,1351.1,2005/05/10,Shipped   ,2,5
10100,49,34.5,1,1689,2003/01/06,Shipped   ,1,1
10110,48,34.5,5,1654.6,2003/03/18,Shipped   ,1,3
10124,46,33.2,4,1528.6,2003/05/21,Shipped   ,2,5
10149,26,39,9,1013.5,2003/09/12,Shipped   ,3,9
10162,37,39,7,1442.3,2003/10/18,Shipped   ,4,10
10173,35,33.2,11,1163,2003/11/05,Shipped   ,4,11
10182,23,42.3,8,972,2003/11/12,Shipped   ,4,11
10193,22,41,12,902.7,2003/11/21,Shipped   ,4,11
10204,39,33.2,2,1296,2003/12/02,Shipped   ,4,12
10214,44,34.9,5,1534.7,2004/01/26,Shipped   ,1,1
10227,27,43.9,8,1185.3,2004/03/02,Shipped   ,1,3
10242,46,36.9,1,1698.8,2004/04/20,Shipped   ,2,4
10280,33,41.9,14,1381,2004/08/17,Shipped   ,3,8
10288,33,40.6,3,1340.5,2004/09/01,Shipped   ,3,9
10303,24,40.2,1,965,2004/10/06,Shipped   ,4,10
10312,31,35.3,15,1094,2004/10/21,Shipped   ,4,10
10332,41,77.2,14,3166.8,2004/11/17,Shipped   ,4,11
10346,22,97.4,4,2143.7,2004/11/29,Shipped   ,4,11
10368,46,37.3,3,1717.6,2005/01/19,Shipped   ,1,1
10380,43,95,12,4086.3,2005/02/16,Shipped   ,1,2
10408,15,36.9,1,554,2005/04/22,Shipped   ,2,4
10420,15,43.5,3,652.4,2005/05/29,In Process,2,5
10104,26,100,5,2921.6,2003/01/31,Shipped   ,1,1
10115,44,100,1,5568.6,2003/04/04,Shipped   ,2,4
10127,20,97,7,1939.8,2003/06/03,Shipped   ,2,6
10141,40,94.6,1,3784.8,2003/08/01,Shipped   ,3,8
10152,23,100,3,2802.1,2003/09/25,Shipped   ,3,9
10165,24,99.4,8,2384.6,2003/10/22,Shipped   ,4,10
10176,29,100,7,2915.7,2003/11/06,Shipped   ,4,11
10184,49,100,2,5795.7,2003/11/14,Shipped   ,4,11
10195,34,100,2,3699.9,2003/11/25,Shipped   ,4,11
10207,28,100,3,2980.6,2003/12/09,Shipped   ,4,12
10220,37,100,7,5032.7,2004/02/12,Shipped   ,1,2
10230,45,100,5,4737.1,2004/03/15,Shipped   ,1,3
10246,46,100,1,6311.2,2004/05/05,Shipped   ,2,5
10271,22,100,1,3070.5,2004/07/20,Shipped   ,3,7
10282,39,100,10,4797.4,2004/08/20,Shipped   ,3,8
10292,27,100,4,3832.4,2004/09/08,Shipped   ,3,9
10305,36,100,1,4641.5,2004/10/13,Shipped   ,4,10
10314,38,100,10,4000.3,2004/10/22,Shipped   ,4,10
10325,44,100,5,5325.8,2004/11/05,Shipped   ,4,11
10336,31,100,5,4618.7,2004/11/20,Shipped   ,4,11
10349,23,100,2,3183,2004/12/01,Shipped   ,4,12
10359,22,100,7,2603,2004/12/15,Shipped   ,4,12
10371,28,50.3,9,1409,2005/01/23,Shipped   ,1,1
10383,21,93.9,4,1972.1,2005/02/22,Shipped   ,1,2
10394,37,100,7,5207.8,2005/03/15,Shipped   ,1,3
10412,31,100,1,4253.2,2005/05/03,Shipped   ,2,5
10103,25,100,15,2873,2003/01/29,Shipped   ,1,1
10111,26,86.7,3,2253.7,2003/03/25,Shipped   ,1,3
10126,34,100,15,3576.1,2003/05/28,Shipped   ,2,5
10139,29,100,4,3276.1,2003/07/16,Shipped   ,3,7
10149,20,90.6,1,1811.4,2003/09/12,Shipped   ,3,9
10163,42,91.5,5,3845.1,2003/10/20,Shipped   ,4,10
10173,22,100,3,2571.1,2003/11/05,Shipped   ,4,11
10183,47,100,12,5035.1,2003/11/13,Shipped   ,4,11
10193,20,100,4,2279,2003/11/21,Shipped   ,4,11
10206,33,97.4,10,3213.9,2003/12/05,Shipped   ,4,12
10215,39,90.6,7,3532.2,2004/01/29,Shipped   ,1,1
10228,33,100,6,3406.6,2004/03/10,Shipped   ,1,3
10244,40,86.7,4,3467.2,2004/04/29,Shipped   ,2,4
10257,46,78.9,4,3628.9,2004/06/14,Shipped   ,2,6
10269,48,97.4,2,4674.7,2004/07/16,Shipped   ,3,7
10280,21,78.9,6,1656.7,2004/08/17,Shipped   ,3,8
10290,45,100,1,5171.4,2004/09/07,Shipped   ,3,9
10304,33,100,10,3342.6,2004/10/11,Shipped   ,4,10
10312,44,100,7,4884.9,2004/10/21,Shipped   ,4,10
10324,33,100,3,6267.7,2004/11/05,Shipped   ,4,11
10333,39,100,1,4424.2,2004/11/18,Shipped   ,4,11
10348,39,50.3,2,1962.1,2004/11/01,Shipped   ,4,11
10358,41,100,6,6847,2004/12/10,Shipped   ,4,12
10369,40,86.9,3,3476.8,2005/01/20,Shipped   ,1,1
10382,33,100,4,4592.6,2005/02/17,Shipped   ,1,2
10423,28,78.9,4,2208.9,2005/05/30,In Process,2,5
10106,26,63.8,3,1657.8,2003/02/17,Shipped   ,1,2
10120,29,85.5,9,2479.2,2003/04/29,Shipped   ,2,4
10133,46,77.5,4,3565.9,2003/06/27,Shipped   ,2,6
10145,33,84.8,15,2797.4,2003/08/25,Shipped   ,3,8
10168,48,78.2,10,3756,2003/10/28,Shipped   ,4,10
10210,40,71,8,2840,2004/01/12,Shipped   ,1,1
10223,23,74.6,10,1716.3,2004/02/20,Shipped   ,1,2
10235,40,81.1,4,3245.6,2004/04/02,Shipped   ,2,4
10250,37,74.6,5,2760.9,2004/05/11,Shipped   ,2,5
10263,24,75.3,11,1808.4,2004/06/28,Shipped   ,2,6
10275,27,62.3,10,1682.4,2004/07/23,Shipped   ,3,7
10284,21,71,2,1491,2004/08/21,Shipped   ,3,8
10297,23,72.5,5,1666.3,2004/09/16,Shipped   ,3,9
10308,44,83.3,8,3666.1,2004/10/15,Shipped   ,4,10
10317,35,83.3,1,2916.2,2004/11/02,Shipped   ,4,11
10328,43,60.9,4,2617,2004/11/12,Shipped   ,4,11
10340,40,84.8,1,3390.8,2004/11/24,Shipped   ,4,11
10353,35,89.9,3,3146.5,2004/12/04,Shipped   ,4,12
10361,25,62.5,1,1561.5,2004/12/17,Shipped   ,4,12
10375,43,100,2,10039.6,2005/02/03,Shipped   ,1,2
10386,50,63.3,8,3167,2005/03/01,Resolved  ,1,3
10398,45,78.2,14,3521.2,2005/03/30,Shipped   ,1,3
10401,52,81.1,4,4219.3,2005/04/03,On Hold   ,2,4
10416,48,74.6,5,3581.8,2005/05/10,Shipped   ,2,5
10108,31,68.7,10,2130,2003/03/03,Shipped   ,1,3
10122,29,71.1,14,2063.1,2003/05/08,Shipped   ,2,5
10135,23,87.3,11,2008.1,2003/07/02,Shipped   ,3,7
10147,31,64.7,11,2004.8,2003/09/05,Shipped   ,3,9
10159,23,67.1,6,1543.3,2003/10/10,Shipped   ,4,10
10169,24,94.6,6,2269.9,2003/11/04,Shipped   ,4,11
10180,28,71.1,1,1991.9,2003/11/11,Shipped   ,4,11
10191,44,66.3,7,2916.8,2003/11/20,Shipped   ,4,11
10211,22,92.2,6,2027.5,2004/01/15,Shipped   ,1,1
10225,46,70.3,13,3235.2,2004/02/22,Shipped   ,1,2
10238,22,93.8,7,2062.9,2004/04/09,Shipped   ,2,4
10252,38,87.3,3,3317.8,2004/05/26,Shipped   ,2,5
10264,47,83.3,1,3913.7,2004/06/30,Shipped   ,2,6
10276,48,75.2,7,3608.6,2004/08/02,Shipped   ,3,8
10287,40,88.1,16,3524.8,2004/08/30,Shipped   ,3,8
